lat,lon,DATA_FUTURA,TEMP_MAX,TEMP_MIN,UMID_MAX,VEL_VENTO,VOL_PRECIPITACAO,TP_NUVEM,PRESSAO_ATM
-23.641320999,-46.456427,2024-09-25 07:00:00+00:00,31.6,16.5,73.0,9.4,0.0,3.0,1012.7
-23.641320999,-46.456427,2024-09-25 08:00:00+00:00,31.6,16.5,76.1,8.5,0.0,0.0,1012.8
-23.641320999,-46.456427,2024-09-25 09:00:00+00:00,31.6,16.5,77.4,8.7,0.0,0.0,1013.5
-23.641320999,-46.456427,2024-09-25 10:00:00+00:00,31.6,16.7,68.6,9.5,0.0,0.0,1014.1
-23.641320999,-46.456427,2024-09-25 11:00:00+00:00,31.6,16.7,58.1,9.5,0.0,0.0,1014.6
-23.641320999,-46.456427,2024-09-25 12:00:00+00:00,31.6,16.7,48.1,9.0,0.0,0.0,1014.5
-23.641320999,-46.456427,2024-09-25 13:00:00+00:00,31.6,16.7,41.5,7.6,0.0,0.0,1014.1
-23.641320999,-46.456427,2024-09-25 14:00:00+00:00,31.8,16.7,33.1,7.6,0.0,0.0,1013.3
-23.641320999,-46.456427,2024-09-25 15:00:00+00:00,33.6,16.7,26.4,6.0,0.0,0.0,1012.3
-23.641320999,-46.456427,2024-09-25 16:00:00+00:00,34.4,16.6,22.7,4.2,0.0,0.0,1011.3
-23.641320999,-46.456427,2024-09-25 17:00:00+00:00,34.4,16.6,25.1,3.7,0.0,0.0,1010.4
-23.641320999,-46.456427,2024-09-25 18:00:00+00:00,34.4,16.6,28.5,3.7,0.0,0.0,1009.5
-23.641320999,-46.456427,2024-09-25 19:00:00+00:00,34.4,16.6,37.4,3.6,0.0,0.0,1009.8
-23.641320999,-46.456427,2024-09-25 20:00:00+00:00,34.4,16.6,49.5,4.7,0.0,0.0,1010.0
-23.641320999,-46.456427,2024-09-25 21:00:00+00:00,34.4,16.6,65.9,5.7,0.0,0.0,1010.2
-23.641320999,-46.456427,2024-09-25 22:00:00+00:00,34.4,16.6,62.0,5.7,0.0,0.0,1010.7
-23.641320999,-46.456427,2024-09-25 23:00:00+00:00,34.4,16.6,58.3,5.1,0.0,0.0,1011.2
-23.641320999,-46.456427,2024-09-26 00:00:00+00:00,34.4,16.6,54.8,4.5,0.0,0.0,1011.8
-23.641320999,-46.456427,2024-09-26 01:00:00+00:00,34.4,16.6,56.0,4.7,0.0,0.0,1011.8
-23.641320999,-46.456427,2024-09-26 02:00:00+00:00,34.4,16.6,57.3,5.5,0.0,0.0,1011.8
-23.641320999,-46.456427,2024-09-26 03:00:00+00:00,34.4,16.6,58.6,6.2,0.0,0.0,1011.7
-23.641320999,-46.456427,2024-09-26 04:00:00+00:00,34.4,16.6,59.9,6.3,0.0,0.0,1011.3
-23.641320999,-46.456427,2024-09-26 05:00:00+00:00,34.4,16.6,61.1,6.4,0.0,0.0,1010.9
-23.641320999,-46.456427,2024-09-26 06:00:00+00:00,34.4,16.6,62.5,6.5,0.0,0.0,1010.5
-23.641320999,-46.456427,2024-09-26 07:00:00+00:00,34.4,16.6,64.0,7.1,0.0,0.0,1010.7
-23.641320999,-46.456427,2024-09-26 08:00:00+00:00,34.4,16.6,65.6,7.7,0.0,0.0,1010.8
-23.641320999,-46.456427,2024-09-26 09:00:00+00:00,34.4,16.6,67.2,8.3,0.0,0.0,1011.1
-23.641320999,-46.456427,2024-09-26 10:00:00+00:00,34.4,17.7,57.3,8.3,0.0,0.0,1011.8
-23.641320999,-46.456427,2024-09-26 11:00:00+00:00,34.4,17.7,49.1,7.6,0.0,0.0,1012.5
-23.641320999,-46.456427,2024-09-26 12:00:00+00:00,34.4,17.7,42.3,6.9,0.0,0.0,1013.2
-23.641320999,-46.456427,2024-09-26 13:00:00+00:00,34.4,17.7,33.5,6.9,0.0,0.0,1012.3
-23.641320999,-46.456427,2024-09-26 14:00:00+00:00,34.4,17.7,26.6,6.0,0.0,0.0,1011.3
-23.641320999,-46.456427,2024-09-26 15:00:00+00:00,35.0,17.7,21.3,5.1,0.0,0.0,1010.2
-23.641320999,-46.456427,2024-09-26 16:00:00+00:00,35.2,17.6,19.7,4.2,0.0,0.0,1009.2
-23.641320999,-46.456427,2024-09-26 17:00:00+00:00,35.6,17.6,18.2,4.2,0.0,1.0,1008.2
-23.641320999,-46.456427,2024-09-26 18:00:00+00:00,35.9,17.6,16.8,4.1,0.0,1.0,1007.2
-23.641320999,-46.456427,2024-09-26 19:00:00+00:00,36.0,17.6,24.3,4.0,0.0,2.0,1007.4
-23.641320999,-46.456427,2024-09-26 20:00:00+00:00,36.0,17.6,35.5,3.6,0.0,2.0,1007.6
-23.641320999,-46.456427,2024-09-26 21:00:00+00:00,36.0,17.6,52.2,3.5,0.0,3.0,1007.7
-23.641320999,-46.456427,2024-09-26 22:00:00+00:00,36.0,17.6,51.2,3.5,0.0,4.0,1008.1
-23.641320999,-46.456427,2024-09-26 23:00:00+00:00,36.0,17.6,50.2,3.5,0.0,5.0,1008.6
-23.641320999,-46.456427,2024-09-27 00:00:00+00:00,36.0,17.6,49.1,3.5,0.0,5.0,1009.1
-23.641320999,-46.456427,2024-09-27 01:00:00+00:00,36.0,17.6,49.7,4.9,0.0,4.0,1009.0
-23.641320999,-46.456427,2024-09-27 02:00:00+00:00,36.0,17.6,50.2,6.3,0.0,2.0,1009.0
-23.641320999,-46.456427,2024-09-27 03:00:00+00:00,36.0,17.6,50.7,7.8,0.0,0.0,1008.9
-23.641320999,-46.456427,2024-09-27 04:00:00+00:00,36.0,17.6,51.7,7.8,0.0,0.0,1008.5
-23.641320999,-46.456427,2024-09-27 05:00:00+00:00,36.0,17.6,52.7,7.8,0.0,0.0,1008.0
-23.641320999,-46.456427,2024-09-27 06:00:00+00:00,36.0,17.6,53.7,7.9,0.0,0.0,1007.6
-23.641320999,-46.456427,2024-09-27 07:00:00+00:00,36.0,17.6,52.2,7.9,0.0,0.0,1008.4
-23.641320999,-46.456427,2024-09-27 08:00:00+00:00,36.0,17.6,50.8,7.3,0.0,0.0,1009.2
-23.641320999,-46.456427,2024-09-27 09:00:00+00:00,35.9,17.6,49.4,7.7,0.0,0.0,1010.2
-23.641320999,-46.456427,2024-09-27 10:00:00+00:00,35.9,19.7,48.8,7.7,0.0,0.0,1011.0
-23.641320999,-46.456427,2024-09-27 11:00:00+00:00,35.9,19.7,48.0,7.0,0.0,0.0,1011.7
-23.641320999,-46.456427,2024-09-27 12:00:00+00:00,35.9,19.7,47.1,6.3,0.0,0.0,1012.5
-23.641320999,-46.456427,2024-09-27 13:00:00+00:00,35.9,19.7,54.2,6.6,0.0,3.0,1013.3
-23.641320999,-46.456427,2024-09-27 14:00:00+00:00,35.9,19.7,62.3,8.2,0.0,5.0,1014.0
-23.641320999,-46.456427,2024-09-27 15:00:00+00:00,35.9,19.7,71.8,10.4,0.0,7.0,1014.8
-23.641320999,-46.456427,2024-09-27 16:00:00+00:00,35.9,19.5,72.8,10.8,0.0,8.0,1014.7
-23.641320999,-46.456427,2024-09-27 17:00:00+00:00,35.9,18.9,73.7,11.3,0.0,8.0,1014.6
-23.641320999,-46.456427,2024-09-27 18:00:00+00:00,36.0,18.3,74.7,11.6,0.0,8.0,1014.6
-23.641320999,-46.456427,2024-09-27 19:00:00+00:00,33.4,17.4,77.8,11.6,0.0,8.0,1015.3
-23.641320999,-46.456427,2024-09-27 20:00:00+00:00,30.9,16.5,81.2,10.6,0.0,8.0,1015.9
-23.641320999,-46.456427,2024-09-27 21:00:00+00:00,28.4,15.6,84.5,9.9,0.0,8.0,1016.6
-23.641320999,-46.456427,2024-09-27 22:00:00+00:00,27.2,15.4,87.5,9.8,0.24,8.0,1017.3
-23.641320999,-46.456427,2024-09-27 23:00:00+00:00,27.2,15.1,87.9,9.9,0.49,8.0,1018.1
-23.641320999,-46.456427,2024-09-28 00:00:00+00:00,27.2,14.9,89.7,10.0,0.73,8.0,1018.9
-23.641320999,-46.456427,2024-09-28 01:00:00+00:00,27.2,14.9,90.5,10.0,0.73,8.0,1018.9
-23.641320999,-46.456427,2024-09-28 02:00:00+00:00,27.2,14.8,91.2,10.0,0.73,8.0,1019.0
-23.641320999,-46.456427,2024-09-28 03:00:00+00:00,27.2,14.8,92.0,9.9,0.73,8.0,1019.1
-23.641320999,-46.456427,2024-09-28 04:00:00+00:00,27.2,14.7,93.4,9.8,0.85,8.0,1018.7
-23.641320999,-46.456427,2024-09-28 05:00:00+00:00,27.2,14.5,94.5,9.5,0.97,8.0,1018.4
-23.641320999,-46.456427,2024-09-28 06:00:00+00:00,27.2,14.4,96.1,9.2,1.09,8.0,1018.1
-23.641320999,-46.456427,2024-09-28 07:00:00+00:00,27.2,14.4,95.4,8.9,1.23,8.0,1018.4
-23.641320999,-46.456427,2024-09-28 08:00:00+00:00,27.2,14.4,94.7,8.6,1.36,8.0,1018.7
-23.641320999,-46.456427,2024-09-28 09:00:00+00:00,27.2,14.4,94.0,8.4,1.5,8.0,1019.1
-23.641320999,-46.456427,2024-09-28 10:00:00+00:00,27.2,14.3,86.7,8.2,1.5,8.0,1019.8
-23.641320999,-46.456427,2024-09-28 11:00:00+00:00,27.2,14.3,80.1,7.8,1.5,8.0,1020.4
-23.641320999,-46.456427,2024-09-28 12:00:00+00:00,27.2,14.3,74.0,7.5,1.5,8.0,1021.0
-23.641320999,-46.456427,2024-09-28 13:00:00+00:00,25.2,14.4,70.9,7.1,1.5,8.0,1020.8
-23.641320999,-46.456427,2024-09-28 14:00:00+00:00,23.2,14.5,68.0,6.7,1.5,8.0,1020.5
-23.641320999,-46.456427,2024-09-28 15:00:00+00:00,21.2,14.5,65.1,6.3,1.5,7.0,1020.2
-23.641320999,-46.456427,2024-09-28 16:00:00+00:00,20.7,14.5,66.6,6.5,1.5,8.0,1019.6
-23.641320999,-46.456427,2024-09-28 17:00:00+00:00,20.7,14.5,68.0,7.0,1.5,8.0,1019.1
-23.641320999,-46.456427,2024-09-28 18:00:00+00:00,20.7,14.5,69.6,7.5,1.5,8.0,1018.5
-23.641320999,-46.456427,2024-09-28 19:00:00+00:00,20.7,14.5,74.7,8.2,1.5,8.0,1018.8
-23.641320999,-46.456427,2024-09-28 20:00:00+00:00,20.7,14.5,80.4,8.8,1.5,8.0,1019.0
-23.641320999,-46.456427,2024-09-28 21:00:00+00:00,20.7,14.5,86.5,9.4,1.5,8.0,1019.3
-23.641320999,-46.456427,2024-09-28 22:00:00+00:00,20.7,14.5,88.0,9.5,1.25,8.0,1019.9
-23.641320999,-46.456427,2024-09-28 23:00:00+00:00,20.7,14.5,89.5,9.6,1.01,7.0,1020.5
-23.641320999,-46.456427,2024-09-29 00:00:00+00:00,20.7,14.2,91.0,9.7,0.77,7.0,1021.2
-23.641320999,-46.456427,2024-09-29 01:00:00+00:00,20.7,14.2,91.1,9.7,0.77,8.0,1021.2
-23.641320999,-46.456427,2024-09-29 02:00:00+00:00,20.7,14.2,91.1,9.1,0.77,8.0,1021.2
-23.641320999,-46.456427,2024-09-29 03:00:00+00:00,20.7,14.2,91.1,8.8,0.77,8.0,1021.2
-23.641320999,-46.456427,2024-09-29 04:00:00+00:00,20.7,14.2,91.8,8.6,0.65,7.0,1020.5
-23.641320999,-46.456427,2024-09-29 05:00:00+00:00,20.7,14.2,92.6,8.1,0.52,6.0,1019.9
-23.641320999,-46.456427,2024-09-29 06:00:00+00:00,20.7,14.0,93.3,7.6,0.4,4.0,1019.3
-23.641320999,-46.456427,2024-09-29 07:00:00+00:00,20.7,13.9,93.0,7.5,0.27,4.0,1019.5
-23.641320999,-46.456427,2024-09-29 08:00:00+00:00,20.7,13.9,92.7,7.8,0.13,4.0,1019.7
-23.641320999,-46.456427,2024-09-29 09:00:00+00:00,20.7,13.9,92.3,8.1,0.0,3.0,1020.0
-23.641320999,-46.456427,2024-09-29 10:00:00+00:00,20.7,13.7,82.7,8.1,0.0,3.0,1020.3
-23.641320999,-46.456427,2024-09-29 11:00:00+00:00,20.7,13.7,74.3,7.3,0.0,4.0,1020.5
-23.641320999,-46.456427,2024-09-29 12:00:00+00:00,20.7,13.7,66.9,6.5,0.0,4.0,1020.8
-23.641320999,-46.456427,2024-09-29 13:00:00+00:00,20.8,13.7,67.9,6.0,0.0,4.0,1020.3
-23.641320999,-46.456427,2024-09-29 14:00:00+00:00,21.0,13.7,68.8,6.4,0.0,4.0,1019.8
-23.641320999,-46.456427,2024-09-29 15:00:00+00:00,21.1,13.7,69.8,6.7,0.0,4.0,1019.2
-23.641320999,-46.456427,2024-09-29 16:00:00+00:00,21.3,13.7,70.8,7.0,0.0,4.0,1018.7
-23.641320999,-46.456427,2024-09-29 17:00:00+00:00,21.5,13.7,71.9,7.3,0.0,5.0,1018.2
-23.641320999,-46.456427,2024-09-29 18:00:00+00:00,21.7,13.7,73.0,7.6,0.0,5.0,1017.6
-23.641320999,-46.456427,2024-09-29 19:00:00+00:00,21.7,13.7,76.0,7.6,0.0,5.0,1018.0
-23.641320999,-46.456427,2024-09-29 20:00:00+00:00,21.7,13.7,79.3,7.3,0.0,5.0,1018.4
-23.641320999,-46.456427,2024-09-29 21:00:00+00:00,21.7,13.7,82.8,7.1,0.0,6.0,1018.7
-23.641320999,-46.456427,2024-09-29 22:00:00+00:00,21.7,13.7,86.5,6.9,0.0,6.0,1019.1
-23.641320999,-46.456427,2024-09-29 23:00:00+00:00,21.7,13.7,90.4,7.3,0.0,6.0,1019.5
-23.641320999,-46.456427,2024-09-30 00:00:00+00:00,21.7,13.7,94.5,7.7,0.0,7.0,1019.9
-23.641320999,-46.456427,2024-09-30 01:00:00+00:00,21.7,13.7,94.4,7.7,0.0,6.0,1019.5
-23.641320999,-46.456427,2024-09-30 02:00:00+00:00,21.7,13.7,94.4,7.8,0.0,5.0,1019.1
-23.641320999,-46.456427,2024-09-30 03:00:00+00:00,21.7,13.7,94.2,8.7,0.0,4.0,1018.8
-23.641320999,-46.456427,2024-09-30 04:00:00+00:00,21.7,13.7,94.1,9.6,0.0,2.0,1018.4
-23.641320999,-46.456427,2024-09-30 05:00:00+00:00,21.7,13.7,94.0,10.5,0.0,1.0,1018.0
-23.641320999,-46.456427,2024-09-30 06:00:00+00:00,21.7,13.7,93.9,11.4,0.0,0.0,1017.7
-23.641320999,-46.456427,2024-09-30 07:00:00+00:00,21.7,13.7,88.4,11.4,0.0,0.0,1017.8
-23.641320999,-46.456427,2024-09-30 08:00:00+00:00,21.7,13.7,83.3,10.7,0.0,0.0,1017.9
-23.641320999,-46.456427,2024-09-30 09:00:00+00:00,21.7,13.7,78.5,9.9,0.0,0.0,1018.2
-23.641320999,-46.456427,2024-09-30 10:00:00+00:00,21.7,14.4,74.0,9.1,0.0,0.0,1018.4
-23.641320999,-46.456427,2024-09-30 11:00:00+00:00,21.7,14.4,69.7,8.3,0.0,0.0,1018.5
-23.641320999,-46.456427,2024-09-30 12:00:00+00:00,21.7,14.4,65.8,7.5,0.0,0.0,1018.7
-23.641320999,-46.456427,2024-09-30 13:00:00+00:00,22.2,14.4,63.9,6.8,0.0,0.0,1017.8
-23.641320999,-46.456427,2024-09-30 14:00:00+00:00,23.3,14.4,62.1,6.4,0.0,0.0,1017.0
-23.641320999,-46.456427,2024-09-30 15:00:00+00:00,24.3,14.3,60.3,6.0,0.0,0.0,1016.1
-23.641320999,-46.456427,2024-09-30 16:00:00+00:00,25.4,14.3,58.6,5.7,0.0,1.0,1015.3
-23.641320999,-46.456427,2024-09-30 17:00:00+00:00,26.5,14.2,56.9,5.3,0.0,1.0,1014.4
-23.641320999,-46.456427,2024-09-30 18:00:00+00:00,27.6,14.2,55.2,5.2,0.0,1.0,1013.5
-23.641320999,-46.456427,2024-09-30 19:00:00+00:00,27.6,14.2,57.9,5.2,0.0,1.0,1013.9
-23.641320999,-46.456427,2024-09-30 20:00:00+00:00,27.6,14.2,60.8,5.1,0.0,1.0,1014.2
-23.641320999,-46.456427,2024-09-30 21:00:00+00:00,27.6,14.2,63.9,5.4,0.0,0.0,1014.6
-23.641320999,-46.456427,2024-09-30 22:00:00+00:00,27.6,14.2,67.4,5.7,0.0,0.0,1014.8
-23.641320999,-46.456427,2024-09-30 23:00:00+00:00,27.6,14.2,71.3,5.9,0.0,0.0,1015.2
-23.641320999,-46.456427,2024-10-01 00:00:00+00:00,27.6,14.2,75.6,6.2,0.0,0.0,1015.6
-23.641320999,-46.456427,2024-10-01 01:00:00+00:00,27.6,14.2,76.0,6.5,0.0,0.0,1015.3
-23.641320999,-46.456427,2024-10-01 02:00:00+00:00,27.6,14.2,76.4,6.8,0.0,0.0,1014.9
-23.641320999,-46.456427,2024-10-01 03:00:00+00:00,27.6,14.2,77.1,7.1,0.0,0.0,1014.6
-23.5934819989999,-46.506784,2024-09-24 03:00:00+00:00,32.6,15.6,77.1,8.3,0.0,0.0,1015.8
-23.5934819989999,-46.506784,2024-09-24 04:00:00+00:00,32.6,15.6,79.6,8.3,0.0,0.0,1015.6
-23.5934819989999,-46.506784,2024-09-24 05:00:00+00:00,32.6,15.6,80.6,7.9,0.0,0.0,1015.2
-23.5934819989999,-46.506784,2024-09-24 06:00:00+00:00,32.6,15.6,85.1,7.9,0.0,0.0,1015.1
-23.5934819989999,-46.506784,2024-09-24 07:00:00+00:00,32.6,15.6,84.7,7.2,0.0,0.0,1014.9
-23.5934819989999,-46.506784,2024-09-24 08:00:00+00:00,32.6,15.6,86.0,7.2,0.0,0.0,1015.3
-23.5934819989999,-46.506784,2024-09-24 09:00:00+00:00,32.6,15.6,88.7,6.8,0.0,0.0,1016.2
-23.5934819989999,-46.506784,2024-09-24 10:00:00+00:00,32.6,16.4,82.3,6.4,0.0,0.0,1016.8
-23.5934819989999,-46.506784,2024-09-24 11:00:00+00:00,32.6,16.4,71.6,6.3,0.0,0.0,1017.4
-23.5934819989999,-46.506784,2024-09-24 12:00:00+00:00,32.6,16.4,59.1,6.0,0.0,0.0,1016.8
-23.5934819989999,-46.506784,2024-09-24 13:00:00+00:00,32.6,16.4,49.0,5.8,0.0,0.0,1016.1
-23.5934819989999,-46.506784,2024-09-24 14:00:00+00:00,32.6,16.4,39.6,5.8,0.0,0.0,1015.3
-23.5934819989999,-46.506784,2024-09-24 15:00:00+00:00,32.6,16.4,33.6,4.5,0.0,0.0,1014.3
-23.5934819989999,-46.506784,2024-09-24 16:00:00+00:00,33.4,16.4,29.2,2.8,0.0,0.0,1013.3
-23.5934819989999,-46.506784,2024-09-24 17:00:00+00:00,33.5,16.4,29.6,3.5,0.0,1.0,1012.5
-23.5934819989999,-46.506784,2024-09-24 18:00:00+00:00,33.6,16.4,44.5,5.2,0.0,2.0,1012.1
-23.5934819989999,-46.506784,2024-09-24 19:00:00+00:00,33.6,16.4,53.3,6.2,0.0,1.0,1012.0
-23.5934819989999,-46.506784,2024-09-24 20:00:00+00:00,33.6,16.4,60.6,6.9,0.0,0.0,1012.1
-23.5934819989999,-46.506784,2024-09-24 21:00:00+00:00,33.6,16.4,72.9,7.6,0.0,0.0,1012.7
-23.5934819989999,-46.506784,2024-09-24 22:00:00+00:00,33.6,16.4,78.5,7.6,0.0,1.0,1013.2
-23.5934819989999,-46.506784,2024-09-24 23:00:00+00:00,33.6,16.4,80.1,5.3,0.0,0.0,1013.5
-23.5934819989999,-46.506784,2024-09-25 00:00:00+00:00,33.6,16.4,79.7,4.6,0.0,0.0,1014.3
-23.5934819989999,-46.506784,2024-09-25 01:00:00+00:00,33.6,16.4,77.6,5.7,0.0,0.0,1014.5
-23.5934819989999,-46.506784,2024-09-25 02:00:00+00:00,33.6,16.4,73.2,8.1,0.0,0.0,1014.4
-23.5934819989999,-46.506784,2024-09-25 03:00:00+00:00,33.6,16.4,67.5,10.5,0.0,0.0,1014.2
-23.5934819989999,-46.506784,2024-09-25 04:00:00+00:00,33.6,16.4,65.2,10.6,0.0,0.0,1013.8
-23.5934819989999,-46.506784,2024-09-25 05:00:00+00:00,33.6,16.4,67.7,10.6,0.0,0.0,1013.3
-23.5934819989999,-46.506784,2024-09-25 06:00:00+00:00,33.6,16.4,71.6,10.3,0.0,4.0,1013.0
-23.5934819989999,-46.506784,2024-09-25 07:00:00+00:00,33.6,16.4,77.2,9.0,0.0,4.0,1012.7
-23.5934819989999,-46.506784,2024-09-25 08:00:00+00:00,33.6,16.4,82.0,8.1,0.0,0.0,1012.9
-23.5934819989999,-46.506784,2024-09-25 09:00:00+00:00,33.6,16.2,83.7,8.0,0.0,0.0,1013.5
-23.5934819989999,-46.506784,2024-09-25 10:00:00+00:00,33.6,16.1,71.1,8.5,0.0,0.0,1014.1
-23.5934819989999,-46.506784,2024-09-25 11:00:00+00:00,33.6,16.1,56.2,8.5,0.0,0.0,1014.6
-23.5934819989999,-46.506784,2024-09-25 12:00:00+00:00,33.6,16.1,45.6,7.6,0.0,0.0,1014.4
-23.5934819989999,-46.506784,2024-09-25 13:00:00+00:00,33.6,16.1,37.9,7.2,0.0,0.0,1013.9
-23.5934819989999,-46.506784,2024-09-25 14:00:00+00:00,33.6,16.1,28.5,7.2,0.0,0.0,1013.0
-23.5934819989999,-46.506784,2024-09-25 15:00:00+00:00,34.5,16.1,23.5,5.3,0.0,0.0,1012.1
-23.5934819989999,-46.506784,2024-09-25 16:00:00+00:00,35.4,16.0,20.6,4.2,0.0,0.0,1011.1
-23.5934819989999,-46.506784,2024-09-25 17:00:00+00:00,35.7,16.0,19.5,4.2,0.0,0.0,1010.0
-23.5934819989999,-46.506784,2024-09-25 18:00:00+00:00,35.7,16.0,19.2,4.1,0.0,0.0,1009.0
-23.5934819989999,-46.506784,2024-09-25 19:00:00+00:00,35.7,16.0,28.8,4.1,0.0,0.0,1009.4
-23.5934819989999,-46.506784,2024-09-25 20:00:00+00:00,35.7,16.0,42.9,5.2,0.0,0.0,1009.7
-23.5934819989999,-46.506784,2024-09-25 21:00:00+00:00,35.7,16.0,63.7,6.3,0.0,0.0,1010.1
-23.5934819989999,-46.506784,2024-09-25 22:00:00+00:00,35.7,16.0,62.2,6.3,0.0,0.0,1010.7
-23.5934819989999,-46.506784,2024-09-25 23:00:00+00:00,35.7,16.0,60.8,5.7,0.0,0.0,1011.3
-23.5934819989999,-46.506784,2024-09-26 00:00:00+00:00,35.7,16.0,59.1,5.1,0.0,0.0,1011.9
-23.5934819989999,-46.506784,2024-09-26 01:00:00+00:00,35.7,16.0,61.0,5.3,0.0,0.0,1011.9
-23.5934819989999,-46.506784,2024-09-26 02:00:00+00:00,35.7,16.0,63.0,6.1,0.0,0.0,1011.9
-23.5934819989999,-46.506784,2024-09-26 03:00:00+00:00,35.7,16.0,65.1,6.9,0.0,0.0,1011.8
-23.5934819989999,-46.506784,2024-09-26 04:00:00+00:00,35.7,16.0,66.9,6.9,0.0,0.0,1011.4
-23.5934819989999,-46.506784,2024-09-26 05:00:00+00:00,35.7,16.0,68.7,6.7,0.0,0.0,1011.0
-23.5934819989999,-46.506784,2024-09-26 06:00:00+00:00,35.7,16.0,70.6,6.5,0.0,0.0,1010.6
-23.5934819989999,-46.506784,2024-09-26 07:00:00+00:00,35.7,16.0,72.0,6.7,0.0,0.0,1010.8
-23.5934819989999,-46.506784,2024-09-26 08:00:00+00:00,35.7,16.0,73.5,7.0,0.0,0.0,1010.9
-23.5934819989999,-46.506784,2024-09-26 09:00:00+00:00,35.6,16.0,75.1,7.3,0.0,0.0,1011.1
-23.5934819989999,-46.506784,2024-09-26 10:00:00+00:00,35.6,17.2,60.6,7.3,0.0,0.0,1011.8
-23.5934819989999,-46.506784,2024-09-26 11:00:00+00:00,35.6,17.2,49.0,6.3,0.0,0.0,1012.5
-23.5934819989999,-46.506784,2024-09-26 12:00:00+00:00,35.6,17.2,39.9,6.3,0.0,0.0,1013.2
-23.5934819989999,-46.506784,2024-09-26 13:00:00+00:00,35.6,17.2,31.1,6.3,0.0,0.0,1012.1
-23.5934819989999,-46.506784,2024-09-26 14:00:00+00:00,35.6,17.2,24.2,5.6,0.0,0.0,1011.1
-23.5934819989999,-46.506784,2024-09-26 15:00:00+00:00,36.1,17.2,18.9,4.8,0.0,0.0,1010.0
-23.5934819989999,-46.506784,2024-09-26 16:00:00+00:00,36.2,17.1,17.5,4.1,0.0,0.0,1009.0
-23.5934819989999,-46.506784,2024-09-26 17:00:00+00:00,36.5,17.1,16.2,4.1,0.0,0.0,1008.0
